NO, NAME, ADDRESS
1246, 도안동물병원, 대전광역시 서구 관저동
1247, 도야동물병원, 전라남도 목포시 용당동
1248, 도원동물병원, 대구광역시 달서구 상인동
1249, 도원동물병원, 전라북도 김제시 황산면 봉월리
1250, 도촌 동물병원, 경기도 성남시 중원구 도촌동
1251, 도화동물병원, 서울특별시 마포구 도화동
1252, 도희동물병원, 인천광역시 서구 심곡동
1253, 독립문동물병원, 서울특별시 서대문구 냉천동
1254, 독사랑동물병원, 대구광역시 남구 봉덕동
1255, 독산온동물병원, 서울특별시 금천구 독산동
1256, 돌봄 동물병원, 부산광역시 해운대구 우동
1257, 돌봄동물메디컬클리닉, 대구광역시 달서구 월성동
1258, 돌봄동물병원, 경기도 고양시 일산서구 덕이동
1259, 돌봄동물병원, 서울특별시 강동구 암사동
1260, 돌봄동물의료센터, 경기도 수원시 팔달구 우만동
1261, 돌산동물병원, 전라남도 여수시 돌산읍 군내리
1262, 동계동물병원, 전라북도 순창군 동계면 현포리
1263, 동구종합동물병원, 부산광역시 동구 수정동
1264, 동래종합동물병원, 부산광역시 동래구 온천동
1265, 동명동물병원, 대구광역시 북구 읍내동
1266, 동물병원 Dr.정, 경기도 성남시 중원구 은행동
1267, 동물병원 HADA, 
1268, 동물병원 WITH-PET, 경상남도 사천시 사천읍 선인리
1269, 동물병원 공감, 서울특별시 강동구 천호동
1270, 동물병원 다움, 광주광역시 북구 신안동
1271, 동물병원 닥터K, 서울특별시 마포구 상암동
1272, 동물병원 돌봄, 경기도 성남시 분당구 판교동
1273, 동물병원 메이, 서울특별시 용산구 한남동
1274, 동물병원 베를린, 서울특별시 강동구 고덕동
1275, 동물병원 산책, 부산광역시 금정구 부곡동
1276, 동물병원 움, 서울특별시 은평구 불광동
1277, 동물병원 위드, 서울특별시 강북구 수유동
1278, 동물병원 이야기, 충청북도 청주시 흥덕구 봉명동
1279, 동물병원 퍼피하우스, 제주특별자치도 제주시 용담일동
1280, 동물병원닥터스, 충청남도 천안시 서북구 불당동
1281, 동물병원도담도담, 제주특별자치도 서귀포시 남원읍 남원리
1282, 동물병원루니, 경기도 성남시 분당구 금곡동
1283, 동물병원알루, 서울특별시 송파구 문정동
1284, 동물사랑동물병원, 경기도 수원시 팔달구 화서동
1285, 동물사랑동물병원, 인천광역시 연수구 선학동
1286, 동물사랑동물병원, 서울특별시 마포구 망원동
1287, 동물사랑동물병원, 경기도 안산시 단원구 선부동
1288, 동물사랑병원, 경기도 부천시 상동
1289, 동물에 반하다 동물병원, 인천광역시 서구 청라동
1290, 동물영상진단센터/나음고양이병원, 서울특별시 강동구 길동
1291, 동물은 내친구 동물병원, 경기도 안산시 상록구 본오동
1292, 동물은내친구, 서울특별시 동작구 사당동
1293, 동물을사랑하는사람들, 서울특별시 강북구 번동
1294, 동물의료법인 플러스, 경기도 수원시 영통구 영통동
1295, 동물의료센터 청십자, 전라북도 정읍시 연지동
1296, 동물의왕국 동물병원, 인천광역시 남동구 구월동
1297, 동물의왕국동물병원, 서울특별시 송파구 마천동
1298, 동물자유연대 부속 동물병원, 경기도 남양주시 화도읍 답내리
1299, 동물제중원금손이 동물병원, 서울특별시 서초구 방배동
1300, 동물치유쉼터, 전라북도 전주시 덕진구 덕진동1가
1301, 동백동물병원, 경기도 용인시 기흥구 중동
1302, 동부 동물병원, 전라북도 전주시 완산구 경원동3가
1303, 동부동물병원, 경상북도 경산시 압량읍 부적리
1304, 동산, 경상북도 의성군 금성면 대리리
1305, 동산동물병원, 경기도 양주시 남면 상수리
1306, 동산동물병원, 경상북도 상주시 성하동
1307, 동산동물병원, 대구광역시 중구 남성로
1308, 동산동물병원, 인천광역시 동구 송림동
1309, 동삼동물병원, 강원도 춘천시 동내면 학곡리
1310, 동서울동물병원, 서울특별시 광진구 광장동
1311, 동성가축병원, 강원도 평창군 평창읍 하리
1312, 동성가축병원, 강원도 평창군 평창읍 하리
1313, 동성가축병원, 강원도 평창군 평창읍 하리
1314, 동성가축병원, 강원도 평창군 평창읍 하리
1315, 동성가축병원, 강원도 평창군 평창읍 하리
1316, 동성가축병원, 강원도 평창군 평창읍 하리
1317, 동성가축병원, 강원도 평창군 평창읍 하리
1318, 동수동물병원, 인천광역시 부평구 부평동
1319, 동수사랑동물병원, 인천광역시 부평구 부평동
1320, 동수원동물종합병원(권선점), 경기도 수원시 권선구 권선동
1321, 동심, 제주특별자치도 제주시 연동
1322, 동심동물병원, 제주특별자치도 제주시 연동
1323, 동아동물병원, 제주특별자치도 서귀포시 성산읍 고성리
1324, 동안동물병원, 충청남도 홍성군 홍북면 신경리
1325, 동암동물병원, 인천광역시 남동구 간석동
1326, 동양축산병원, 부산광역시 동래구 명륜동
1327, 동울산동물병원, 울산광역시 동구 전하동
1328, 동원동물병원, 경상남도 사천시 사천읍 수석리
1329, 동원동물병원, 경상북도 문경시 흥덕동
1330, 동은동물병원, 경상북도 영주시 영주동
1331, 동인동물병원, 대구광역시 중구 동인동4가
1332, 동인동물병원, 경기도 남양주시 호평동
1333, 동인종합동물병원, 경상남도 창원시 진해구 안골동
1334, 동인종합동물병원, 경상남도 창원시 진해구 안골동
1335, 동일동물병원, 경기도 용인시 수지구 동천동
1336, 동주동물병원, 경기도 안양시 동안구 호계동
1337, 동주동물병원, 강원도 철원군 동송읍 이평리
1338, 동진강낙협동물병원, 전라북도 김제시 순동
1339, 동진동물병원, 경기도 남양주시 화도읍 마석우리
1340, 동진동물병원, 전라북도 김제시 요촌동
1341, 동천 동물병원, 대구광역시 북구 동천동
1342, 동탄24시동물의료센터, 경기도 화성시 반송동
1343, 동탄동물병원, 경기도 화성시 능동
1344, 동탄스케치동물병원, 경기도 화성시 영천동
1345, 동탄중앙동물병원, 경기도 화성시 청계동
1346, 동탄호수동물병원, 경기도 화성시 산척동
1347, 동편동물병원, 경기도 안양시 동안구 관양동
1348, 동해동물병원, 강원도 동해시 천곡동
1349, 동해삼척태백축산업협동조합 동물병원, 강원도 삼척시 남양동
1350, 동행동물병원, 경기도 김포시 풍무동
1351, 동행동물병원, 광주광역시 북구 오치동
1352, 동행동물의료센터, 부산광역시 북구 덕천동
1353, 동현24시동물병원, 경기도 광주시 송정동
1354, 동호동물병원, 경상남도 의령군 의령읍 동동리
1355, 두남자동물병원, 대구광역시 달서구 진천동
1356, 두루동물병원, 
1357, 두루동물병원, 강원도 원주시 무실동
1358, 두류동물병원, 대구광역시 달서구 성당동
1359, 두리동물병원, 서울특별시 송파구 마천동
1360, 두리동물병원, 경기도 수원시 권선구 세류동
1361, 두리동물병원, 전라남도 영암군 영암읍 역리
1362, 두리동물클리닉, 경기도 수원시 팔달구 매산로3가
1363, 두리종합동물병원, 서울특별시 서초구 반포동
1364, 두리틀동물병원, 서울특별시 서대문구 북가좌동
1365, 두산동물병원, 경상북도 김천시 성내동
1366, 두산메디펫동물병원, 대구광역시 수성구 지산동
1367, 두암동물병원, 서울특별시 양천구 목동
1368, 두타동물병원, 강원도 삼척시 남양동
1369, 둔산동물병원, 대전광역시 서구 갈마동
1370, 둔촌동물병원, 서울특별시 강동구 성내동
1371, 둘레길동물병원, 서울특별시 은평구 불광동
1372, 둘리동물병원, 서울특별시 도봉구 창동
1373, 드림24 동물병원, 경기도 용인시 처인구 마평동
1374, 드림동물병원, 서울특별시 성북구 동소문동5가
1375, 드림동물병원, 대전광역시 서구 탄방동
1376, 드림동물병원, 인천광역시 연수구 동춘동
1377, 드림동물병원, 서울특별시 구로구 고척동
1378, 드림동물병원, 충청남도 천안시 동남구 신방동
1379, 드림동물병원, 경기도 남양주시 진접읍 장현리
1380, 드림동물병원, 서울특별시 강남구 역삼동
1381, 드림동물병원, 부산광역시 금정구 구서동
1382, 드림동물병원, 충청북도 청주시 흥덕구 봉명동
1383, 드림벳동물병원, 경상남도 진주시 문산읍 상문리
1384, 드림펫 동물병원, 서울특별시 광진구 중곡동
1385, 든든동물병원, 경기도 이천시 모가면 진가리
1386, 디디동물병원, 인천광역시 강화군 강화읍 갑곳리
1387, 디딤동물병원, 전라남도 순천시 조례동
1388, 디스동물병원, 경상남도 거제시 고현동
1389, 디아나동물병원, 서울특별시 서초구 방배동
1390, 디아나동물병원, 경기도 안양시 동안구 관양동
1391, 디아크동물병원, 서울특별시 동대문구 청량리동
1392, 디아크동물종합병원, 서울특별시 동작구 노량진동
1393, 디알씨동물병원, 부산광역시 기장군 기장읍 동부리
1394, 디에스 동물메디컬, 대구광역시 달성군 다사읍 죽곡리
1395, 디엔씨, 경기도 고양시 덕양구 행신동
1396, 디엔씨동물병원, 서울특별시 마포구 노고산동
1397, 디오 동물병원, 인천광역시 연수구 송도동
1398, 디오빌 동물병원, 서울특별시 영등포구 당산동5가
1399, 디위드동물병원, 대전광역시 대덕구 송촌동
1400, 딜리동물병원, 경기도 성남시 분당구 야탑동
1401, 따뜻한 on동물병원, 
1402, 따뜻한 동물병원, 인천광역시 연수구 연수동
1403, 따스한 동물병원, 경기도 용인시 기흥구 청덕동
1404, 땅콩 동물병원, 서울특별시 강서구 마곡동
1405, 땅콩동물병원, 서울특별시 동대문구 답십리동
1406, 땡큐, 
1407, 땡큐DOG동물병원, 경기도 김포시 마산동
1408, 또바기, 경기도 파주시 동패동
1409, 라라(Lara) 동물병원, 대구광역시 북구 침산동
1410, 라라동물의료원, 서울특별시 구로구 구로동
1411, 라뽀동물병원, 경기도 평택시 서정동
1412, 라온 동물 메디컬센터, 울산광역시 중구 반구동
1413, 라온 반려 동물병원, 충청남도 태안군 태안읍 동문리
1414, 라온동물병원, 서울특별시 마포구 성산동
1415, 라온동물병원, 대전광역시 동구 가오동
1416, 라온동물병원, 경기도 수원시 영통구 매탄동
1417, 라온동물병원, 부산광역시 사하구 하단동
1418, 라온동물병원, 서울특별시 용산구 이태원동
1419, 라온펫 동물병원, 대전광역시 대덕구 중리동
1420, 라온펫동물병원, 서울특별시 송파구 송파동
1421, 라움동물병원, 경기도 김포시 장기동
1422, 라이프 동물병원, 서울특별시 영등포구 신길동
1423, 라이프동물병원, 제주특별자치도 제주시 노형동
1424, 라인동물병원, 울산광역시 울주군 삼남면 신화리
1425, 라임동물병원, 서울특별시 송파구 방이동
1426, 라임동물병원, 경상남도 김해시 진영읍 진영리
1427, 라임동물병원, 경기도 포천시 신북면 만세교리
1428, 라임동물병원, 서울특별시 성동구 홍익동
1429, 라임동물병원, 경기도 부천시 원종동
1430, 라임동물병원, 경기도 파주시 다율동
1431, 라파 동물병원, 경기도 화성시 봉담읍 동화리
1432, 라파동물병원, 대구광역시 달서구 본리동
1433, 라파동물병원, 
1434, 라파엘 동물병원, 인천광역시 연수구 송도동
1435, 라파엘동물병원, 서울특별시 서초구 반포동
1436, 라파엘종합동물병원, 서울특별시 서대문구 연희동
1437, 라포레동물메디컬센터, 경기도 의왕시 삼동
1438, 람보동물병원, 대전광역시 유성구 지족동
1439, 랑S종합동물병원, 경상남도 진주시 상대동
1440, 래이동물의료센터, 서울특별시 강남구 대치동
1441, 래플즈 동물병원, 경기도 구리시 인창동
1442, 러브펫, 경기도 하남시 신장동
1443, 러브펫 동물병원, 경상북도 경주시 황성동
1444, 러브펫 동물병원, 서울특별시 영등포구 영등포동4가
1445, 러브펫동물병원, 경기도 동두천시 송내동
1446, 러브펫동물병원, 인천광역시 미추홀구 주안동
1447, 러브펫종합동물병원, 서울특별시 관악구 신림동
1448, 럭키동물병원, 경기도 의정부시 호원동
1449, 런던동물병원, 경기도 부천시 송내동
1450, 레미 동물병원, 서울특별시 중랑구 면목동
1451, 레스펫동물병원, 서울특별시 서초구 양재동
1452, 레알피부전문동물병원, 부산광역시 동래구 안락동
1453, 레오동물병원, 경기도 수원시 장안구 정자동
1454, 레오동물병원, 경기도 김포시 고촌읍 신곡리
1455, 레이동물병원, 경기도 수원시 장안구 정자동
1456, 레이크동물병원, 경기도 용인시 기흥구 동백동
1457, 레이크동물의료센터, 충청남도 천안시 서북구 성성동
1458, 레인보우동물병원, 대전광역시 동구 성남동
1459, 로뎀나무 동물의료센터, 경기도 양주시 만송동
1460, 로뎀동물병원, 경기도 파주시 문산읍 문산리
1461, 로뎀종합동물병원, 경기도 부천시 원미동
1462, 로로 동물병원, 경기도 김포시 장기동
1463, 로로동물의료센터, 충청북도 청주시 청원구 사천동
1464, 로얄 도그앤캣 메디컬센터, 서울특별시 광진구 자양동
1465, 로얄동물메디컬센터, 서울특별시 중랑구 중화동
1466, 로얄동물메디컬센터 강동, 서울특별시 강동구 길동
1467, 로얄동물메디컬센터w, 서울특별시 마포구 서교동
1468, 로얄동물병원, 충청남도 서산시 동문동
1469, 로얄동물병원, 경기도 양주시 고암동
1470, 로얄동물병원, 서울특별시 은평구 구산동
1471, 로얄동물병원, 대구광역시 수성구 범어동
1472, 로얄말전문병원, 제주특별자치도 제주시 조천읍 교래리
1473, 로얄벳 동물병원, 경기도 용인시 수지구 신봉동
1474, 로얄종합동물병원, 강원도 원주시 명륜동
1475, 로얄펫동물병원, 경기도 의정부시 의정부동
1476, 로엘동물병원, 서울특별시 광진구 자양동
1477, 로운동물의료센터, 서울특별시 강서구 등촌동
1478, 로이동물병원, 서울특별시 성북구 동소문동6가
1479, 로이종합동물병원, 부산광역시 해운대구 재송동
1480, 로잔동물의료센터, 서울특별시 관악구 봉천동
1481, 로하동물병원, 광주광역시 서구 쌍촌동
1482, 로하스 동물병원, 경기도 남양주시 와부읍 덕소리
1483, 로하스 동물병원, 경기도 고양시 일산서구 주엽동
1484, 로하스동물병원, 대전광역시 대덕구 덕암동
1485, 로하스동물병원, 
1486, 롯데동물메디컬센터, 부산광역시 부산진구 양정동
1487, 롯데동물병원, 서울특별시 노원구 중계동
1488, 롯데마트 안성점 쿨펫, 경기도 안성시 공도읍 양기리
1489, 루아동물병원, 경기도 화성시 향남읍 하길리
1490, 루원하이동물병원, 인천광역시 서구 가정동
1491, 루이스24시동물병원, 인천광역시 남동구 만수동
1492, 류인광동물병원(출장진료전문병원), 강원도 영월군 한반도면 쌍용리
1493, 류재선 동물병원, 전라남도 화순군 화순읍 삼천리
1494, 류태현동물병원, 부산광역시 동래구 온천동
1495, 리더스 동물병원, 서울특별시 양천구 신정동
1496, 리더스동물병원, 부산광역시 해운대구 좌동
1497, 리더스동물병원, 대구광역시 남구 대명동
1498, 리더스동물병원, 경기도 화성시 청계동
1499, 리더스동물병원, 제주특별자치도 제주시 연동
1500, 리버동물의료센터, 세종특별자치시 대평동
1501, 리버동물의료센터, 울산광역시 중구 태화동
1502, 리버풀동물병원, 경기도 파주시 금촌동
1503, 리베동물메디컬센터, 서울특별시 양천구 목동
1504, 리본 동물병원, 대전광역시 서구 갈마동
1505, 리봄동물의료센터, 경상북도 포항시 북구 장성동
1506, 리센츠 스타 동물병원, 서울특별시 송파구 잠실동
1507, 리안 동물병원, 부산광역시 해운대구 중동
1508, 리얼펫동물병원, 세종특별자치시 장군면 은용리
1509, 리오동물병원, 서울특별시 송파구 신천동
1510, 리옹동물병원, 경상남도 김해시 내동
1511, 리즈 동물병원, 대구광역시 수성구 두산동
1512, 리즈동물병원, 서울특별시 양천구 목동
1513, 리즈동물병원, 서울특별시 서초구 잠원동
1514, 리즈펫동물병원, 경기도 고양시 덕양구 동산동
1515, 리치동물병원, 인천광역시 부평구 삼산동
1516, 리치동물병원, 부산광역시 부산진구 당감동
1517, 리치펫동물병원, 경기도 용인시 기흥구 중동
1518, 리틀쥬동물의료원, 울산광역시 남구 신정동
1519, 린동물병원, 충청남도 아산시 배방읍 장재리
1520, 린동물병원, 부산광역시 동래구 온천동
1521, 링크동물의료센터, 서울특별시 서대문구 북아현동
1522, 마곡M동물의료센터, 서울특별시 강서구 방화동
1523, 마곡나무 동물병원, 서울특별시 강서구 마곡동
1524, 마더스동물병원, 서울특별시 강남구 세곡동
1525, 마로동물병원, 서울특별시 성북구 하월곡동
1526, 마로동물병원, 전라남도 곡성군 곡성읍 읍내리
1527, 마루 동물병원, 전라북도 전주시 완산구 서신동
1528, 마루 동물병원(출장진료 전문병원), 전라남도 무안군 무안읍 성남리
1529, 마루동물병원, 광주광역시 서구 금호동
1530, 마루동물병원, 경기도 평택시 용이동
1531, 마루동물병원, 대구광역시 수성구 황금동
1532, 마루동물병원, 서울특별시 송파구 거여동
1533, 마루종합동물병원, 강원도 원주시 단계동
1534, 마루한동물병원, 경기도 용인시 수지구 상현동
1535, 마리, 경기도 의정부시 낙양동
1536, 마리, 경기도 고양시 일산서구 탄현동
1537, 마리네 동물병원, 제주특별자치도 제주시 애월읍 유수암리
1538, 마리동물병원, 서울특별시 마포구 동교동
1539, 마리동물병원, 부산광역시 강서구 범방동
1540, 마리동물병원, 
1541, 마리동물병원, 경상남도 창원시 마산회원구 내서읍 삼계리
1542, 마리동물병원, 경상북도 영주시 가흥동
1543, 마리동물병원, 경기도 부천시 여월동
1544, 마리동물병원, 부산광역시 해운대구 좌동
1545, 마리동물의료센터, 경기도 용인시 처인구 백암면 백암리
1546, 마리동물의료센터 경기남부 분원(출장전문병원), 경기도 평택시 청북읍 현곡리
1547, 마리스동물의료센터, 서울특별시 강동구 암사동
1548, 마린동물병원, 경상남도 창원시 진해구 풍호동
1549, 마린시티 종합동물병원, 부산광역시 해운대구 우동
1550, 마린파크 동물병원, 부산광역시 해운대구 우동
1551, 마사랑동물병원, 경기도 과천시 주암동
1552, 마산가축병원, 경상남도 창원시 마산회원구 회성동
1553, 마산가축병원, 경상남도 창원시 마산회원구 회성동
1554, 마석동물병원, 
1555, 마송동물병원, 경기도 김포시 통진읍 서암리
1556, 마스터동물병원 (출장전문동물병원), 경기도 안성시 가사동
1557, 마야동물병원, 제주특별자치도 제주시 조천읍 교래리
1558, 마음가득동물병원, 경기도 평택시 이충동
1559, 마음동물병원, 광주광역시 북구 신용동
1560, 마음동물병원, 경기도 광명시 소하동
1561, 마음반려 동물의료원, 경기도 수원시 팔달구 인계동
1562, 마음사랑 동물병원, 서울특별시 강서구 내발산동
1563, 마음사랑 동물병원, 서울특별시 강서구 내발산동
1564, 마음을 나누는 동물병원, 서울특별시 서대문구 북아현동
1565, 마음을 읽어주는 마음동물병원, 대구광역시 수성구 만촌동
1566, 마이펫 동물병원, 대전광역시 중구 유천동
1567, 마이펫 동물병원, 인천광역시 남동구 간석동
1568, 마이펫 동물병원, 충청북도 청주시흥덕구 수곡동
1569, 마이펫동물병원, 경기도 남양주시 화도읍 마석우리
1570, 마이펫동물병원, 경기도 남양주시 화도읍 마석우리
1571, 마이펫동물의료센터, 서울특별시 강남구 삼성동
1572, 마일스톤피그클리닉(출장진료전문), 충청남도 예산군 덕산면 신평리
1573, 마크로24시 동물병원, 대전광역시 서구 월평동
1574, 마포 키다리 동물병원, 서울특별시 마포구 성산동
1575, 만년YES동물병원, 대전광역시 서구 만년동
1576, 만덕24시동물병원, 부산광역시 북구 만덕동
1577, 만박동물병원, 부산광역시 서구 토성동1가
1578, 만세동물병원, 경기도 시흥시 정왕동
1579, 만수동물병원, 인천광역시 남동구 만수동
1580, 만촌동물병원, 대구광역시 수성구 만촌동
1581, 말바우동물병원, 광주광역시 북구 우산동
1582, 맑은 동물병원, 서울특별시 동대문구 신설동
1583, 맑은동물병원, 제주특별자치도 서귀포시 표선면 세화리
1584, 맑은숲동물병원, 경기도 평택시 이충동
1585, 맘s 동물병원, 부산광역시 영도구 남항동2가
1586, 맘동물병원, 경기도 수원시 영통구 이의동
1587, 맘스동물의료센터, 경기도 부천시 상동
1588, 망미동물병원, 부산광역시 연제구 연산동
1589, 망원동물종합병원, 서울특별시 마포구 망원동
1590, 매일동물병원, 전라남도 광양시 광양읍 인동리
1591, 매탄동물병원, 경기도 수원시 영통구 매탄동
1592, 맥동물병원, 경기도 평택시 평택동
1593, 멍멍냐옹동물병원, 인천광역시 남동구 구월동
1594, 메디 포즈 동물병원, 경기도 남양주시 와부읍 월문리
1595, 메디펫 동물병원, 서울특별시 서초구 서초동
1596, 메디펫동물병원, 서울특별시 은평구 갈현동
1597, 메디펫우리동물병원, 울산광역시 남구 달동
1598, 메디힐동물병원, 경기도 광명시 일직동
1599, 메르시 동물병원, 경기도 성남시 분당구 판교동
1600, 메리 동물병원, 경기도 수원시 권선구 호매실동
1601, 메리알동물병원, 경기도 고양시 덕양구 행신동
1602, 메이 동물병원, 울산광역시 중구 남외동
1603, 메이동물메디컬센터, 전라북도 전주시 완산구 중화산동2가
1604, 메이동물병원, 인천광역시 남동구 만수동
1605, 메이동물의료센터, 부산광역시 수영구 광안동
1606, 메이플 동물의료센터, 서울특별시 강동구 강일동
1607, 메이플동물병원, 인천광역시 서구 원당동
1608, 메인동물메디컬센터, 서울특별시 노원구 공릉동
1609, 메인동물병원, 충청북도 청주시 청원구 오창읍 양청리
1610, 메종동물병원, 서울특별시 중구 신당동
1611, 메타 동물의료센터, 경기도 화성시 반송동
1612, 메트로 동물병원, 대구광역시 수성구 만촌동
1613, 메트로동물병원, 경상남도 창원시 마산회원구 양덕동
1614, 메트로동물병원, 부산광역시 남구 용호동
1615, 멘토동물병원, 대구광역시 수성구 범물동
1616, 면목동물병원, 서울특별시 중랑구 면목동
1617, 명 동물 병원, 충청남도 태안군 태안읍 남문리
1618, 명 축산동물병원, 충청남도 연기군 조치원읍 정리
1619, 명 축산동물병원, 세종특별자치시 조치원읍 정리
1620, 명곡역 동물병원, 대구광역시 달성군 화원읍 명곡리
1621, 명동물병원, 충청남도 아산시 온천동
1622, 명동물병원, 경기도 군포시 금정동
1623, 명문종합동물병원, 경기도 구리시 수택동
1624, 명성동물병원, 전라남도 장흥군 관산읍 옥당리
1625, 명성동물병원, 경기도 과천시 주암동
1626, 명성동물병원, 충청북도 청주시 상당구 미원면 미원리
1627, 명성동물병원, 충청북도 청원군 미원면 미원리
1628, 명성동물병원, 경기도 이천시 설성면 장천리
1629, 명수의병원, 경상북도 경산시 삼북동
1630, 명지오션시티동물병원, 부산광역시 강서구 명지동
1631, 명지종합동물병원, 부산광역시 강서구 명지동
1632, 명진동물병원, 대구광역시 동구 신암동
1633, 명진동물병원, 충청북도 제천시 하소동
1634, 모두동물병원, 서울특별시 구로구 개봉동
1635, 모두애동물병원, 인천광역시 연수구 송도동
1636, 모라동물병원, 부산광역시 사상구 모라동
1637, 모란동물병원, 경기도 광주시 경안동
1638, 모란동물병원, 경기도 성남시 중원구 성남동
1639, 모래내 동물병원, 전라북도 전주시 덕진구 인후동2가
1640, 모모동물병원, 서울특별시 강서구 마곡동
1641, 모범동물병원, 서울특별시 동작구 사당동
1642, 모서동물병원, 경상북도 상주시 모서면 삼포리
1643, 모아 동물병원, 경기도 성남시 수정구 신흥동
1644, 모아동물병원, 경기도 광명시 하안동
1645, 모양동물병원, 전라북도 고창군 고창읍 읍내리
1646, 모현동물병원, 전라북도 익산시 모현동1가
1647, 목감동물병원, 경기도 시흥시 조남동
1648, 목감시티동물병원, 경기도 시흥시 조남동
1649, 목도 동물병원, 충청북도 괴산군 불정면 목도리
1650, 목동 동물병원, 서울특별시 양천구 목동
1651, 목자동물병원, 경상남도 남해군 남해읍 남변리
1652, 목포동물병원, 전라남도 목포시 용당동
1653, 무등동물병원, 전라남도 나주시 이창동
1654, 무등동물병원, 광주광역시 북구 임동
1655, 무안동물병원, 경상남도 밀양시 무안면 무안리
1656, 무안종합동물병원, 전라남도 무안군 무안읍 성내리
1657, 무양반려동물병원, 경상북도 상주시 무양동
1658, 무진장축협동물병원, 전라북도 장수군 장수읍 장수리
1659, 문 동물병원, 전라북도 장수군 장수읍 두산리
1660, 문경가축병원, 경상북도 문경시 문경읍 하리
1661, 문경축협 동물병원, 경상북도 문경시 흥덕동
1662, 문경축협 동물병원, 경상북도 문경시 흥덕동
1663, 문덕동물병원, 
1664, 문동물병원(출장진료전문병원), 충청북도 충주시 대소원면 만정리
1665, 문막동물병원, 강원도 원주시 문막읍 건등리
1666, 문산동물병원, 경기도 파주시 문산읍 문산리
1667, 문수동물병원, 전라남도 여수시 율촌면 상봉리
1668, 문수동물병원, 울산광역시 남구 무거동
1669, 문정탑동물병원, 서울특별시 송파구 문정동
1670, 문정힐스 동물병원, 서울특별시 송파구 문정동
1671, 문종합동물병원, 대구광역시 달서구 이곡동
1672, 문현동물병원, 부산광역시 남구 문현동
1673, 문혜동물병원, 강원도 철원군 갈말읍 군탄리
1674, 물빛동물병원, 인천광역시 남동구 서창동
1675, 뮤동물병원, 세종특별자치시 한솔동
1676, 미니주동물병원, 서울특별시 양천구 목동
1677, 미담동물의료센터, 경기도 남양주시 별내동
1678, 미드미동물병원, 경기도 김포시 마산동
1679, 미드미동물의료센터, 서울특별시 강동구 명일동
1680, 미듬동물병원, 제주특별자치도 서귀포시 대정읍 하모리
1681, 미라클 동물병원, 인천광역시 연수구 송도동
1682, 미래동물병원, 세종특별자치시 조치원읍 신안리
1683, 미래동물병원, 경상남도 창녕군 영산면 동리
1684, 미래동물병원, 경기도 고양시 일산서구 덕이동
1685, 미래동물병원, 서울특별시 노원구 공릉동
1686, 미래동물병원, 전라북도 부안군 부안읍 봉덕리
1687, 미래동물병원, 대전광역시 동구 용운동
1688, 미래동물병원, 서울특별시 강서구 화곡동
1689, 미래동물병원, 경상북도 김천시 성내동
1690, 미래동물병원, 경상북도 칠곡군 왜관읍 왜관리
1691, 미래동물병원, 서울특별시 은평구 갈현동
1692, 미래동물병원, 전라남도 함평군 월야면 월악리
1693, 미래동물병원, 충청남도 청양군 청양읍 읍내리
1694, 미래동물병원(출장진료전문동물병원), 경상남도 함안군 칠원읍 용산리
1695, 미래동물의료센터, 경기도 성남시 분당구 서현동
1696, 미래동물의료센터 성남점, 경기도 성남시 수정구 수진동
1697, 미래연합동물병원, 경상북도 영천시 금호읍 교대리
1698, 미래종합동물병원, 강원도 춘천시 석사동
1699, 미래종합동물병원, 전라북도 익산시 어양동
1700, 미래지동물의료센터, 서울특별시 중구 신당동
1701, 미래펫 동물병원, 울산광역시 남구 신정동
1702, 미래펫 동물병원, 경상남도 창원시 성산구 반림동
1703, 미르 동물병원, 경기도 부천시 중동
1704, 미르 동물병원, 전라남도 보성군 보성읍 우산리
1705, 미르동물병원, 대구광역시 달서구 이곡동
1706, 미르동물병원, 광주광역시 광산구 수완동
1707, 미르동물병원, 경상북도 포항시 남구 오천읍 용덕리
1708, 미리내동물병원, 경기도 남양주시 별내동
1709, 미사 다나을 동물병원, 경기도 하남시 망월동
1710, 미사늘봄동물병원, 경기도 하남시 망월동
1711, 미사동물병원, 경기도 하남시 망월동
1712, 미사랑동물병원, 경기도 하남시 망월동
1713, 미사마이펫, 경기도 하남시 망월동
1714, 미사마이펫동물병원, 경기도 하남시 망월동
1715, 미사서울동물병원, 경기도 하남시 망월동
1716, 미사숲동물의료센터, 경기도 하남시 망월동
1717, 미소 동물병원, 경기도 오산시 금암동
1718, 미소돌봄동물병원, 경기도 안산시 상록구 성포동
1719, 미소동물병원, 서울특별시 성북구 종암동
1720, 미소동물병원, 대구광역시 달서구 감삼동
1721, 미소동물병원, 부산광역시 부산진구 부전동
1722, 미소동물의료센터, 서울특별시 강서구 화곡동
1723, 미소로동물병원, 서울특별시 영등포구 영등포동8가
1724, 미소종합동물병원, 경상남도 고성군 고성읍 송학리
1725, 미엘동물병원, 경기도 파주시 동패동
1726, 미유펫동물병원, 충청북도 청주시 서원구 수곡동
1727, 미유펫동물병원, 광주광역시 서구 쌍촌동
1728, 민동물병원, 경기도 고양시 덕양구 성사동
1729, 민동물병원, 전라남도 화순군 화순읍 신기리
1730, 민들레동물병원, 경상남도 진주시 인사동
1731, 민락동물병원, 
1732, 민락동물병원, 경기도 의정부시 민락동
1733, 민병철동물병원, 서울특별시 양천구 신월동
1734, 민트동물병원, 서울특별시 용산구 산천동
1735, 믿음동물병원, 경기도 평택시 비전동
